location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,living_meters,kitchen_meters
Новая Москва,sale,flat,7,10,4,201.3,169990000.0,Аэропорт,Ленинградский проспект,36с31,Динамо,ВТБ Арена парк,2017,-1,20 м²
Новая Москва,sale,flat,1,4,4,227.0,169999000.0,Петроградский,Крестовский проспект,4,Крестовский остров,Клубный дом Крестовский IV,2022,"130,7 м²","35,6 м²"
Новая Москва,sale,flat,3,4,1,24.86,1988800.0,,,,,Победа,2025,"3,1 м²","16,8 м²"
Новая Москва,sale,flat,2,5,1,16.7,2100000.0,Йошкар-Ола,Первомайская ,107.0,,,1965,"9,7 м²",2 м²
Новая Москва,sale,flat,9,10,1,31.07,2546460.0,Рыбное, Перспективная,15.0,,Аист,2023,"11,6 м²","6,9 м²"
Новая Москва,sale,flat,1,9,1,35.73,3689830.0,Центральный,Александра Космодемьянского мкр,,,Танго ЖК,2026,-1,-1
Новая Москва,sale,flat,8,9,1,29.5,5100000.0,Прикубанский, Имени Генерала Корнилова,14,,Sport Village,2024,"13,1 м²","9,7 м²"
Новая Москва,sale,flat,4,10,1,31.7,5100000.0,мкр. Приморский,Кутузовская ,117,,Надежда,2020,10 м²,10 м²
Новая Москва,sale,flat,3,17,2,46.5,8750000.0,, Академика Легостаева,8,Медведково,Парад планет,2019,17 м²,18 м²
Новая Москва,sale,flat,2,5,3,56.1,8900000.0,,проспект Королева,1в,Улица Сергея Эйзенштейна,,-1,"37,1 м²",6 м²
Новая Москва,sale,flat,25,25,4,131.0,140000000.0,Центральный,Виноградная ,4,,Виктория,2012,85 м²,13 м²
Новая Москва,sale,flat,21,27,4,230.0,145000000.0,Центральный, Орджоникидзе,17,,Карат Апартментс,-1,-1,50 м²
Новая Москва,sale,flat,3,10,4,180.0,185000000.0,Раменки,Минская ,2Вк1,Минская,Снегири Эко,2019,-1,2 м²
Новая Москва,sale,flat,5,9,1,34.2,6100000.0,Нижегородский, Гоголя,5,Горьковская,,1983,"16,8 м²","11,5 м²"
Новая Москва,sale,flat,1,16,1,40.3,6100000.0,мкр. Панорама,Восточно-Кругликовская ,28,,Панорама,2013,-1,18 м²
Новая Москва,sale,flat,14,33,2,51.46,8079220.0,Кировский,,,,Донской Арбат ЖК,2025,"23,2 м²",13 м²
Новая Москва,sale,flat,3,14,2,54.3,10642800.0,,,,,Жемчужина Амура,2025,-1,-1
Новая Москва,sale,flat,8,8,4,386.4,155182720.0,,,,,Резиденция Дипломат,2015,"149,3 м²",-1
Новая Москва,sale,flat,3,10,4,157.5,157500000.0,Басманный,Казарменный переулок,3.0,Курская,Дом на Покровском бульваре,2009,100 м²,"20,7 м²"
Новая Москва,sale,flat,7,18,4,157.6,226777732.0,Хамовники,Комсомольский проспект,32.0,Фрунзенская,,-1,-1,-1
Новая Москва,sale,flat,5,10,4,178.0,230000000.0,Петроградский,Вязовая ,8.0,Чкаловская,Привилегия,2017,51 м²,53 м²
Новая Москва,sale,flat,13,28,3,100.0,65000000.0,Филевский парк, Василисы Кожиной,13,Парк Победы,Квартал апартаментов Match Point,-1,-1,47 м²
Новая Москва,sale,flat,13,13,3,103.0,66000000.0,Замоскворечье,3-й Люсиновский переулок,1С1,Серпуховская,,-1,-1,-1
Новая Москва,sale,flat,4,21,2,65.0,68000000.0,Пресненский,Мантулинская ,9к6,Москва-Сити,City Park,2020,35 м²,15 м²
Новая Москва,sale,flat,5,5,4,153.0,68000000.0,Адмиралтейский,Адмиралтейская набережная,12-14,Адмиралтейская,,-1,80 м²,30 м²
Новая Москва,sale,flat,5,7,-1,138.2,197578740.0,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов Театральный Дом,2017,-1,16 м²
Московская область,sale,flat,53,73,3,224.0,106000000.0,Пресненский,набережная Пресненская,8с1,Деловой центр,Город Столиц,-1,125 м²,80 м²
Московская область,sale,flat,5,8,3,130.0,110000000.0,Замоскворечье, Малая Ордынка,3,Третьяковская,,-1,50 м²,50 м²
Московская область,sale,flat,12,14,3,96.0,110000000.0,Мещанский, Советской Армии,6,Достоевская,Barkli Park,-1,-1,-1
Московская область,sale,flat,4,7,3,131.4,115352599.0,Пресненский,Никитский бульвар,12,Арбатская,,-1,"101,4 м²",25 м²
Московская область,sale,flat,9,16,4,113.4,115000000.0,Пресненский,Большая Бронная ,2/6,Тверская,,1968,"70,1 м²","10,7 м²"
Московская область,sale,flat,22,26,4,130.7,120000000.0,Кунцево,Рублевское шоссе,101,Молодёжная,Vander Park,-1,-1,-1
Московская область,sale,flat,2,4,3,56.1,7429530.0,,,,,Микрорайон Новая Елизаветка,2024,-1,"15,7 м²"
Московская область,sale,flat,8,14,1,38.8,13580000.0,Орехово-Борисово Южное,Каширское шоссе,65к3,Домодедовская,Ясный,2018,-1,10 м²
Московская область,sale,flat,25,27,1,27.1,13700000.0,Лефортово, Крузенштерна,12к3,Авиамоторная,Символ,-1,"16,8 м²",-1
Московская область,sale,flat,14,17,1,21.3,2850000.0,Прикубанский, Западный обход,39/2к3,,Самолет,2021,-1,"12,2 м²"
Московская область,sale,flat,9,9,3,62.0,8740000.0,, Горького,6,Медведково,,1978,"41,6 м²","5,9 м²"
Московская область,sale,flat,3,17,2,46.5,8750000.0,, Академика Легостаева,8,Медведково,Парад планет,2019,17 м²,18 м²
Московская область,sale,flat,14,17,2,49.0,8950000.0,д. Коробово, Авиаторов,3,,Горки Парк,-1,"20,7 м²","9,5 м²"
Московская область,sale,flat,23,25,3,83.8,9200000.0,д. Голубое,проезд Сургутский,1к3,,Первый Зеленоградский,2019,-1,15 м²
Московская область,sale,flat,2,3,3,70.2,9300000.0,Лосино-Петровский,Почтовый переулок,1,,,2017,"37,9 м²","12,4 м²"
Московская область,sale,flat,3,14,3,62.2,9400000.0,,проспект Космонавтов,33б,Медведково,,1994,39 м²,"8,4 м²"
Московская область,sale,flat,6,13,2,66.2,9900000.0,,Набережная ,35к3,Комсомольская,,2013,34 м²,14 м²
Московская область,sale,flat,1,6,2,40.0,10000000.0,Перово,1-я Владимирская ,12К1,Перово,,1959,"26,3 м²","6,7 м²"
Московская область,sale,flat,14,25,3,100.77,10275517.0,Железнодорожный, Земнухова,,,СМАРТ квартал Центральный,2030,"47,6 м²",-1
Московская область,sale,flat,11,17,2,51.0,10400000.0,с. Немчиновка, Связистов,2,,Микрорайон Немчиновка,-1,31 м²,10 м²
Московская область,sale,flat,2,5,3,57.5,10650000.0,,,,,,1969,"42,4 м²",6 м²
Московская область,sale,flat,3,17,2,54.5,11000000.0,,Советская ,47к4,Медведково,River Park,2020,27 м²,18 м²
Московская область,sale,flat,5,9,3,50.9,11200000.0,Солнцево,Родниковая ,16,Боровское шоссе,,-1,34 м²,"6,2 м²"
Московская область,sale,flat,18,25,3,60.0,11400000.0,Дрожжино рп, Южная,27,,Бутово парк 2,-1,43 м²,10 м²
Московская область,sale,flat,4,12,3,63.6,11500000.0,,,39,Рассказовка,,-1,"39,6 м²",8 м²
Московская область,sale,flat,16,17,3,75.5,11800000.0,пос. Мирный, Свободы,3,,Томилино Парк,2018,-1,10 м²
Московская область,sale,flat,3,4,3,81.8,11900000.0,,,,,,2010,45 м²,18 м²
Московская область,sale,flat,15,17,2,80.0,12150000.0,, Академика Легостаева,4к2,Щёлковская,Стрела,2014,42 м²,19 м²
Московская область,sale,flat,8,9,2,43.1,12300000.0,Солнцево, 50 лет Октября,3,Говорово,,1970,"28,3 м²","5,7 м²"
Московская область,sale,flat,16,19,2,71.0,12780000.0,, М.К. Тихонравова,35к7,Медведково,,2018,32 м²,10 м²
Московская область,sale,flat,13,25,2,45.6,12890000.0,Покровское-Стрешнево,Волоколамское шоссе,81/2с3,Трикотажная,Апартаментный комплекс Level Стрешнево,2022,25 м²,11 м²
Московская область,sale,flat,9,17,2,57.9,13749000.0,, Бианки,8к2,Рассказовка,,2016,31 м²,11 м²
Московская область,sale,flat,8,9,2,40.0,14200000.0,Левобережный,Беломорская ,7К2,Беломорская,,1962,-1,8 м²
Московская область,sale,flat,17,17,3,99.3,14290000.0,мкр. Северный,проспект Красной Армии,218,,,-1,"51,5 м²","12,5 м²"
Московская область,sale,flat,8,17,3,80.4,14500000.0,, Исаева,7,Медведково,,2004,45 м²,13 м²
Московская область,sale,flat,16,16,3,70.0,14785000.0,Кисловодск,проспект Победы,147,,,2006,-1,14 м²
Московская область,sale,flat,17,17,2,52.9,15000000.0,Новогиреево,Напольный проезд,10,Новогиреево,,1985,"32,1 м²","9,2 м²"
Московская область,sale,flat,4,9,3,60.0,15699000.0,Теплый Стан, Генерала Тюленева,31,Генерала Тюленева,,1972,-1,7 м²
Московская область,sale,flat,3,7,1,36.48,5563200.0,,,,,Твоя Привилегия,2024,-1,-1
Московская область,sale,flat,3,4,1,36.2,5542400.0,Центральный, Сержанта Мишина,81к2,,Тихий Дом,2024,-1,-1
Московская область,sale,flat,5,10,1,49.5,5500000.0,мкр. Московский тракт, Московский Тракт,143к7,,,2007,"20,1 м²","13,1 м²"
Московская область,sale,flat,2,25,1,43.36,7090000.0,мкр. Гольф-палас, 50 лет Октября,63к2,,Сердце Сибири,2026,"11,1 м²","16,5 м²"
Московская область,sale,flat,2,5,-1,12.1,7100000.0,Пресненский,Мантулинская ,12,Улица 1905 года,,1926,8 м²,4 м²
Московская область,sale,flat,6,9,1,19.8,6115000.0,Старое Крюково,Зеленоград,к814,Зеленоград — Крюково,My Space в Зеленограде,1973,17 м²,-1
Московская область,sale,flat,2,12,1,44.0,7955000.0,Пятигорск,Украинская ,39,,по ул. Украинская,-1,18 м²,15 м²
Московская область,sale,flat,1,14,1,15.2,8000000.0,Таганский,Николоямский переулок,2,Таганская,,-1,"7,2 м²",3 м²
Московская область,sale,flat,6,9,2,40.0,13990000.0,Южное Тушино,Туристская ,4К4,Сходненская,,1966,-1,8 м²
Московская область,sale,flat,2,19,2,78.2,14790000.0,Нижегородский, Александра Хохлова,,Горьковская,Корица,2024,33 м²,"17,6 м²"
Московская область,sale,flat,11,22,3,98.6,29000000.0,Левобережный,Ленинградское шоссе,130к3,Беломорская,,2007,"63,6 м²","17,2 м²"
Московская область,sale,flat,9,17,2,57.9,20700000.0,Орехово-Борисово Северное,Каширское шоссе,80К2,Домодедовская,,1984,-1,10 м²
Московская область,sale,flat,1,12,3,76.0,20900000.0,Нагатинский затон,Коломенская ,27к1,Кленовый бульвар,,1981,-1,12 м²
Москва,sale,flat,5,6,3,76.0,72478425.0,Тверской,1-я Тверская-Ямская ,18,Маяковская,,1952,-1,"9,9 м²"
Москва,sale,flat,2,3,3,150.1,72000000.0,Таганский,Большой Дровяной переулок,18,Таганская,,2007,120 м²,20 м²
Москва,sale,flat,8,15,4,151.4,74000000.0,Тропарево-Никулино,проспект Вернадского,92К1,Тропарёво,Корона Эйр,-1,100 м²,35 м²
Москва,sale,flat,3,5,3,100.0,75000000.0,Замоскворечье,Садовническая ,82,Павелецкая,A-Residence,2024,34 м²,37 м²
Москва,sale,flat,30,49,3,138.1,75000000.0,Щукино,Авиационная ,79К1,Щукинская,Алые Паруса,-1,59 м²,16 м²
Москва,sale,flat,18,18,4,212.0,114000000.0,Даниловский, Серпуховский Вал,21к3,Шаболовская,Донской Олимп,2017,"70,8 м²","16,6 м²"
Москва,sale,flat,6,9,3,146.0,115000000.0,Замоскворечье,Климентовский переулок,2,Новокузнецкая,,-1,80 м²,17 м²
Москва,sale,flat,2,12,1,24.6,7593110.0,,,3.2,Новомосковская,Дзен-кварталы ЖК,2025,"10,9 м²","4,9 м²"
Москва,sale,flat,12,18,1,21.6,7500000.0,Солнцево,,,Солнцево,Лучи,2027,"15,8 м²",3 м²
Москва,sale,flat,3,7,1,22.28,7503238.0,,,к2,Рассказовка,Квартал Западный ЖК,2024,"12,2 м²",3 м²
Москва,sale,flat,7,14,-1,23.8,7728097.0,Тимирязевский,к3.5,к3.5,Окружная,Большая Академическая 85 ЖК,2026,"17,7 м²",-1
Москва,sale,flat,6,12,2,77.6,35000000.0,Ломоносовский,Ленинский проспект,82/2,Вавиловская,,1958,-1,10 м²
Москва,sale,flat,18,33,3,78.3,35500000.0,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,Level Причальный,2023,40 м²,30 м²
Москва,sale,flat,4,11,3,98.0,36300000.0,Останкинский, Годовикова,11к2,Алексеевская,iLove,-1,56 м²,"18,7 м²"
Москва,sale,flat,5,8,2,122.1,154578600.0,Таганский,Тессинский переулок,1,Китай-город,"Тессинский, 1",2023,-1,-1
Москва,sale,flat,2,5,3,81.0,63990000.0,Тверской,Долгоруковская ,25к2,Новослободская,Долгоруковская 25,2021,22 м²,32 м²
Москва,sale,flat,14,25,2,44.0,10100000.0,, Москвитина,5к4,Рассказовка,Город-парк Первый Московский,2016,-1,11 м²
Москва,sale,flat,8,16,3,81.4,95000000.0,Пресненский,Мантулинская ,9к3,Москва-Сити,City Park,-1,55 м²,-1
Москва,sale,flat,5,9,3,101.0,103000000.0,Можайский, Вересаева,9,Давыдково,Аристократ,2017,80 м²,10 м²
Москва,sale,flat,2,5,2,103.0,120000000.0,Тверской,Никольская ,10/2С2б,Лубянка,St. Nickolas,-1,-1,-1
Москва,sale,flat,5,10,1,33.89,7545156.0,,,к13,Щербинка,Алхимово ЖК,2024,"10,5 м²","14,8 м²"
Москва,sale,flat,1,9,1,37.7,7700000.0,Гольяново,Щелковское шоссе,19,Черкизовская,,1966,19 м²,6 м²
Москва,sale,flat,17,20,2,44.0,7500000.0,,,к9,Филатов Луг,Цветочные Поляны ЖК,2024,"22,6 м²","11,4 м²"
Москва,sale,flat,1,6,2,54.0,7890000.0,, Жемчужная,1к2,Филатов Луг,,2021,-1,9 м²
Новая Москва,sale,flat,4,5,4,60.6,3600000.0,Октябрьский, Станиславского,93А,,,-1,-1,6 м²
Новая Москва,sale,flat,4,7,4,173.6,451500000.0,Хамовники, Ефремова,19к2,Спортивная,Knightsbridge Private Park,-1,85 м²,19 м²
Новая Москва,sale,flat,12,18,4,102.1,46000000.0,Даниловский,проспект Лихачева,22,Технопарк,Nagatino i-Land,2024,"44,3 м²","25,8 м²"
Новая Москва,sale,flat,7,10,4,201.3,169990000.0,Аэропорт,Ленинградский проспект,36с31,Динамо,ВТБ Арена парк,2017,-1,20 м²
Новая Москва,sale,flat,3,4,1,40.18,4309305.0,Московский,Тбилисская ,5,,Olivia,2024,"16,3 м²",12 м²
Новая Москва,sale,flat,17,17,1,25.5,4307800.0,Ногинск, Юбилейная,4А,,Истомкино,2021,"13,4 м²","2,5 м²"
Новая Москва,sale,flat,6,19,1,25.8,8880000.0,Хостинский, Ясногорская,16/6к5,,Сочи Парк,2022,18 м²,4 м²
Новая Москва,sale,flat,4,24,1,46.1,8989500.0,Октябрьский,,,,Аурум ЖК,2026,"14,4 м²",-1
Новая Москва,sale,flat,8,9,2,69.1,32500000.0,Даниловский, Архитектора Щусева,4к2,ЗИЛ,ЗИЛАРТ,-1,34 м²,19 м²
Новая Москва,sale,flat,6,9,2,54.0,33000000.0,Хамовники, Плющиха,42,Киевская,,-1,"26,4 м²",10 м²
Новая Москва,sale,flat,3,4,3,71.0,34000000.0,,,,,Клубный дом ,2023,42 м²,10 м²
Москва,sale,flat,5,9,4,75.8,5800000.0,мкр. Войновка, Боровская,8,,,2000,-1,18 м²
Москва,sale,flat,1,5,4,77.0,5800000.0,мкр. Опытной Станции, Степанищева,15,,,-1,48 м²,8 м²
Москва,sale,flat,1,9,4,72.0,5810000.0,мкр. Заречный 1-й, Щербакова,112,,,1985,-1,9 м²
Москва,sale,flat,2,18,4,81.07,6323460.0,Сеймский, Энгельса,115/2,,Инстеп.Сити,2023,-1,-1
Москва,sale,flat,14,14,4,65.38,6370627.0,Засвияжский,Юго-Западный мкр,3/2,,Ясново,2027,31 м²,"15,9 м²"
Москва,sale,flat,3,14,2,62.0,63000000.0,Замоскворечье,Мытная ,7с1,Серпуховская,Английский квартал,-1,20 м²,20 м²
Москва,sale,flat,5,30,3,135.0,69000000.0,Южнопортовый, 1-я Машиностроения,10,Дубровка,Дубровская Слобода,2012,76 м²,18 м²
Москва,sale,flat,36,66,2,74.0,81000000.0,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS,2020,60 м²,8 м²
Московская область,sale,flat,1,5,4,77.1,4500000.0,Московский,пос. Химинститута,44,,,-1,"51,3 м²",9 м²
Московская область,sale,flat,5,5,4,76.0,4550000.0,Автозаводский, Свердлова,19,,,1973,55 м²,6 м²
Московская область,sale,flat,8,9,4,88.8,4600000.0,Заднепровский, Маршала Еременко,28,,,1990,-1,11 м²
Московская область,sale,flat,1,9,4,70.0,5700000.0,Сызрань,проспект Космонавтов,4,,,1973,52 м²,"6,6 м²"
Московская область,sale,flat,2,16,4,73.2,5768160.0,с. Засечное, Светлая,с77,,Радужные дворы,2025,44 м²,"10,9 м²"
Московская область,sale,flat,2,10,4,79.6,84399880.0,Адлерский,Адлер жилрайон,,,Гостиничный комплекс ,2025,"58,4 м²",-1
Московская область,sale,flat,5,9,3,154.45,155000000.0,Петроградский,Вязовая ,8.0,Чкаловская,Привилегия,2018,"74,1 м²","29,8 м²"
Московская область,sale,flat,1,5,3,61.4,3900000.0,Ленинский,Туркестанская ,9.0,,,-1,"44,9 м²","5,5 м²"
Московская область,sale,flat,4,5,3,50.1,6350000.0,Солнечногорск, Баранова,44.0,,,-1,39 м²,6 м²
Московская область,sale,flat,1,12,3,62.0,6490000.0,Солнечногорск,Красная ,133.0,,,-1,40 м²,7 м²
Московская область,sale,flat,5,17,3,54.8,6400000.0,Ленинский, Ясный Берег,33.0,Студенческая,VESNA,2023,27 м²,18 м²
Московская область,sale,flat,18,18,4,230.0,189000000.0,Дорогомилово,Резервный проезд,4.0,Студенческая,Кутузовский,2007,73 м²,40 м²
Московская область,sale,flat,6,18,1,21.21,3730839.0,,,,Девяткино,Авиатор ЖК,2027,"13,5 м²",-1
Московская область,sale,flat,1,9,1,33.525,3721275.0,Автозаводский,18А кв-л,18А кв-л,,Автограф,2025,-1,-1
Московская область,sale,flat,1,26,1,24.06,3753360.0,Железнодорожный,Привокзальная ,9,,Royal Towers,2027,"12,7 м²","2,9 м²"
Московская область,sale,flat,4,29,1,29.58,4584900.0,Ворошиловский,бульвар Комарова,28,,Северный бульвар,2025,-1,-1
Московская область,sale,flat,4,13,2,65.0,29990000.0,Академический,Новочеремушкинская ,27,Академическая,"Новочерёмушкинская, 27",2023,35 м²,14 м²
Московская область,sale,flat,24,33,2,44.5,30000000.0,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,Level Причальный,-1,25 м²,5 м²
Московская область,sale,flat,8,19,2,64.0,29800000.0,Богородское,1-я Мясниковская ,2,Белокаменная,Соколиный форт,2016,30 м²,"9,5 м²"
Московская область,sale,flat,3,5,3,123.2,30800000.0,Ялта, Халтурина,36А,,Миндаль,2025,-1,"10,6 м²"
Московская область,sale,flat,2,7,2,45.5,31500000.0,Замоскворечье,Шлюзовая набережная,2А,Павелецкая,IM на Садовом,-1,-1,-1
Московская область,sale,flat,4,25,2,63.8,31538535.0,Обручевский, Академика Челомея,1А,Воронцовская,AFI Park ,2024,-1,"9,8 м²"
Московская область,sale,flat,8,9,2,69.1,32500000.0,Даниловский, Архитектора Щусева,4к2,ЗИЛ,ЗИЛАРТ,-1,34 м²,19 м²
Московская область,sale,flat,4,37,3,65.0,32900000.0,Раменки,Мосфильмовская ,98к2,Аминьевская,Огни,2021,43 м²,17 м²
Московская область,sale,flat,6,33,2,65.2,43900000.0,Хорошево-Мневники,Причальный проезд,10А,Шелепиха,Level Причальный,-1,37 м²,10 м²
Московская область,sale,flat,16,41,2,56.0,44300000.0,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide,2023,20 м²,26 м²
Московская область,sale,flat,20,25,-1,23.7,8400000.0,Покровское-Стрешнево,Волоколамское шоссе,81/2с3,Трикотажная,Апартаментный комплекс Level Стрешнево,2022,20 м²,-1
Московская область,sale,flat,4,12,1,34.2,8500000.0,,проспект Куприна,32к2,Бунинская аллея,Эко Бунино,2021,-1,10 м²
Московская область,sale,flat,2,17,1,36.6,8600000.0,Некрасовка,Рождественская ,25,Некрасовка,,2011,19 м²,"6,9 м²"
Московская область,sale,flat,8,14,1,40.8,9299000.0,Люблино,Ставропольская ,62,Люблино,,1986,-1,"8,6 м²"
Московская область,sale,flat,9,16,1,20.6,9100000.0,, Лобановский Лес,9,Прокшино,Прокшино,2024,-1,"5,1 м²"
Московская область,sale,flat,8,9,1,34.0,9100000.0,, Усадебный Парк,5,Прокшино,Середневский лес,2023,-1,"10,6 м²"
Московская область,sale,flat,6,6,1,48.03,9125700.0,Ленинский,Пермская ,2,,АРТ-Хаус,2023,27 м²,16 м²
Московская область,sale,flat,10,16,1,35.8,10000000.0,,проспект Куприна,1к2,Потапово,Скандинавия,2024,-1,10 м²
Московская область,sale,flat,10,12,3,103.0,80000000.0,Алексеевский,Новоалексеевская ,16К5,Алексеевская,Серебряный фонтан,2022,60 м²,-1
Московская область,sale,flat,4,6,2,75.1,93000000.0,Хамовники,Зубовская ,7,Парк Культуры,Roza Rossa,2023,45 м²,"11,5 м²"
Московская область,sale,flat,5,21,3,120.0,115000000.0,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky,-1,-1,20 м²
Московская область,sale,flat,3,13,3,150.0,125000000.0,Пресненский,Большая Грузинская ,19,Баррикадная,,1998,103 м²,16 м²
Московская область,sale,flat,3,8,3,110.9,128750000.0,Раменки,Мосфильмовская ,1А,Ломоносовский проспект,Вишневый сад,2019,80 м²,20 м²
Московская область,sale,flat,2,8,3,150.0,215000000.0,Якиманка,Софийская набережная,34,Новокузнецкая,Софийский,2019,72 м²,-1
Московская область,sale,flat,43,61,5,208.0,275000000.0,Пресненский,Краснопресненская набережная,14Ак1,Москва-Сити,Capital Towers,2025,128 м²,25 м²
Московская область,sale,flat,2,9,2,64.0,27200000.0,Лефортово,Красноказарменная ,14Ак4,Авиамоторная,Лефортово парк,2019,-1,"11,2 м²"
Московская область,sale,flat,2,5,1,63.67,8533500.0,Обнинск,Белкинская ,12,,Belkin,2021,"19,4 м²",-1
Московская область,sale,flat,2,8,1,60.95,8837750.0,Кировский,Которосльная набережная,57,,Ривьера парк,2022,-1,-1
Московская область,sale,flat,9,9,1,83.3,9100000.0,мкр. Центральный Парк, Попова,37,,Центр Парк,2019,-1,-1
Московская область,sale,flat,2,9,1,40.0,8500000.0,,,,,,2010,"17,1 м²","9,5 м²"
Московская область,sale,flat,4,5,1,31.8,1145000.0,Волгореченск,Набережная ,48А,,,2016,14 м²,"9,7 м²"
Московская область,sale,flat,7,8,2,58.25,15520140.0,,,,,На Фонтанке,2026,-1,-1
Московская область,sale,flat,14,17,2,64.0,15750000.0,, Бориса Пастернака,49,Мичуринец,,-1,"33,7 м²","12,9 м²"
Московская область,sale,flat,11,13,2,65.02,15000000.0,Ялта, Красноармейская,,,Зенит,2024,-1,-1
Московская область,sale,flat,45,66,2,58.0,47500000.0,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS,-1,40 м²,10 м²
Московская область,sale,flat,1,15,3,96.9,9650000.0,д. Дударева, Сергея Джанбровского,2.0,,Андерсен Парк,2025,"36,4 м²",20 м²
Московская область,sale,flat,1,23,3,81.2,9733931.0,,,,,Парковый квартал,2024,"35,6 м²","22,4 м²"
Московская область,sale,flat,5,5,4,61.5,3950000.0,Советский, Космонавтов,25,,,1967,"45,2 м²",6 м²
Московская область,sale,flat,44,44,3,136.0,150000000.0,Пресненский,Ходынская ,2,Улица 1905 года,Пресня Сити,-1,70 м²,40 м²
Московская область,sale,flat,12,12,3,159.4,159400000.0,Тверской,2-я Брестская ,6,Маяковская,Резиденция Тверская,2019,-1,40 м²
Москва,sale,flat,3,28,4,106.1,52943491.0,Раменки,Винницкая ,8к2,Раменки,Настоящее,2022,"59,3 м²","23,8 м²"
Москва,sale,flat,2,10,2,52.2,52000000.0,Якиманка,Ленинский проспект,2,Октябрьская,Клубный дом CULT,-1,45 м²,-1
Москва,sale,flat,9,34,2,68.2,52000000.0,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9,-1,-1,"25,1 м²"
Москва,sale,flat,17,21,2,87.3,52000000.0,Раменки,Мосфильмовская ,88к1,Раменки,Мосфильмовский,-1,"41,7 м²","15,9 м²"
Москва,sale,flat,4,23,2,120.0,70000000.0,Якиманка,Мытная ,40к2,Серпуховская,Sky House,2021,60 м²,35 м²
Москва,sale,flat,2,10,2,52.2,52000000.0,Якиманка,Ленинский проспект,2,Октябрьская,Клубный дом CULT,-1,45 м²,-1
Москва,sale,flat,9,34,2,68.2,52000000.0,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9,-1,-1,"25,1 м²"
Москва,sale,flat,17,21,2,87.3,52000000.0,Раменки,Мосфильмовская ,88к1,Раменки,Мосфильмовский,-1,"41,7 м²","15,9 м²"
Москва,sale,flat,4,23,2,120.0,70000000.0,Якиманка,Мытная ,40к2,Серпуховская,Sky House,2021,60 м²,35 м²
Москва,sale,flat,2,5,4,128.0,345600000.0,Хамовники,Пречистенская набережная,43,Кропоткинская,Carré Blanc,2021,-1,10 м²
Москва,sale,flat,2,5,3,146.8,400000000.0,Хамовники,Пречистенская набережная,43,Кропоткинская,Carré Blanc,2021,"126,8 м²",15 м²
Москва,sale,flat,2,6,3,167.8,400000000.0,Хамовники,Курсовой переулок,10/1,Кропоткинская,Nabokov,-1,"142,8 м²",20 м²
Москва,sale,flat,5,8,4,227.0,439500000.0,Хамовники, Ефремова,19к3,Спортивная,Knightsbridge Private Park,-1,-1,25 м²
Москва,sale,flat,10,14,4,153.0,451350000.0,Хамовники,переулок 1-й Тружеников,12,Киевская,Хамовники 12,2025,115 м²,33 м²
Москва,sale,flat,4,9,3,55.6,14990000.0,Коньково,Миклухо-Маклая ,29К1,Беляево,,1966,"37,6 м²","5,6 м²"
Москва,sale,flat,3,20,3,82.6,14990000.0,Бирюлево Восточное,6-я Радиальная ,7/1к1,Царицыно,Царицыно-2,2019,"51,4 м²",10 м²
Москва,sale,flat,29,33,1,22.4,7719756.0,Алтуфьевский,,2.2,Дегунино,Алтуфьевское 53 ЖК,2025,"10,7 м²","5,6 м²"
Москва,sale,flat,9,17,1,22.5,7723208.0,,,25.3,Бунинская аллея,Скандинавия ЖК,2025,"8,8 м²","4,6 м²"
Москва,sale,flat,2,32,1,24.34,7596708.0,Западное Дегунино,,1.4,Речной вокзал,Бусиновский Парк ЖК,2026,"13,3 м²","5,5 м²"
Москва,sale,flat,10,16,2,58.8,16300000.0,Можайский,Вяземская ,12к1,Сетунь,,2011,-1,6 м²
Москва,sale,flat,1,9,2,50.4,16990000.0,Раменки, Довженко,6,Минская,,1976,-1,"7,3 м²"
Москва,sale,flat,9,17,3,76.4,17700000.0,Некрасовка,проспект Защитников Москвы,12,Некрасовка,Некрасовка-Парк,2013,44 м²,14 м²
Москва,sale,flat,11,12,3,105.1,17900000.0,,проспект Куприна,36к2,Потапово,Эко Бунино,2021,"60,2 м²","11,7 м²"
Москва,sale,flat,11,49,3,89.97,33285000.0,Савеловский,2-я Хуторская ,34,Дмитровская,SYMPHONY 34,2025,"70,8 м²","3,6 м²"
Москва,sale,flat,7,9,3,59.0,12700000.0,Восточное Измайлово,16-я Парковая ,27,Первомайская,,1966,45 м²,6 м²
Москва,sale,flat,9,9,3,65.0,16400000.0,Ясенево,Голубинская ,3К1,Тёплый Стан,,1976,43 м²,6 м²
Москва,sale,flat,6,12,3,73.5,16500000.0,, Яворки,1к1,Ватутинки,,2015,-1,"12,7 м²"
